title|word
 ธปท.คลอด สินเชื่อส่วนบุคคลดิจิทัล กำหนดวงเงินไม่เกิน2หมื่นบ. ดอก25% |บุคคล/sp/สินเชื่อ/sp/วง/sp/บาท/sp/พิสูจน์/sp/คน/sp/กู้/sp/หวัง/sp/ดอกเบี้ย/sp/เงิน/sp/ธปท./sp/ปล่อย/sp/หมื่น/sp/ดิจิทัล/sp/หลักเกณฑ์
ธนารักษ์เปิดจองเหรียญพระคลังรุ่นใหม่1พ.ย.นี้|เหรียญ/sp/จอง/sp/พันบาท/sp/ทองคำ/sp/หมื่น/sp/เตรียม/sp/บาท/sp/ต่ำ/sp/ราคา/sp/เงิน/sp/ประเภท/sp/รุ่น/sp/ธนารักษ์/sp/ผลิต/sp/พ.ย.
ธปท.อัตราแลกเปลี่ยนกลาง 31.172 บาท/ดอลลาร์ (แข็งค่า 0.056 บาท/ดอลลาร์)|ทำ/sp/ระดับ/sp/อ้างอิง/sp/ธนาคารแห่งประเทศไทย/sp/เงิน/sp/อัตรา/sp/กรุงเทพ/sp/ธุรกิจ/sp/ก.ย./sp/ดอลลาร์/sp/ออนไลน์/sp/พุธ/sp/ค่า/sp/บาท/sp/ผ่อนคลาย
ธปท.อัตราแลกเปลี่ยนกลาง 37.3078 บาท/ยูโร (แข็งค่า 0.1683 บาท/ยูโร)|ทำ/sp/พุธ/sp/อัตรา/sp/เงิน/sp/กรุงเทพ/sp/ถัวเฉลี่ย/sp/ธุรกิจ/sp/ก.ย./sp/ระดับ/sp/ออนไลน์/sp/ค่า/sp/ยูโร/sp/บาท/sp/ฟ้องร้อง/sp/อ่อนตัว
หุ้นไทย เวลา 10.26น. ดัชนีอยู่ที่ 1,288.29 จุด ลบ -5.19 จุด หรือ -0.40%|กรุงเทพ/sp/น./sp/มูลค่า/sp/ธุรกิจ/sp/ซื้อขาย/sp/หลักทรัพย์/sp/ก.ย./sp/พฤหัสบดี/sp/ดัชนี/sp/ภาคเช้า/sp/ล้าน/sp/เวลา/sp/ซื้อ/sp/บาท/sp/ลด
OR ขายหุ้นไอพีโอไม่เกิน 3,000 ล้านหุ้น|เสนอ/sp/น้ำมัน/sp/ไฟ/sp/ไอพีโอ/sp/อเมซอน/sp/กาแฟ/sp/เจ้าของ/sp/ปตท./sp/ลิ่ง/sp/ล้าน/sp/ขาย/sp/ก.ล.ต./sp/ร้าน/sp/หุ้น/sp/เพชร
TQMรุกตลาดรายย่อย ขายประกันผ่านตู้บุญเติม|ปี/sp/เป้า/sp/ขาย/sp/ล้าน/sp/ทะลุ/sp/เบี้ย/sp/มั่นใจ/sp/กรมธรรม์/sp/บุญเติม/sp/ไตรมาส/sp/ตู้/sp/ประกัน/sp/ตลาด/sp/จับมือ/sp/รุก
STAออเดอร์แน่น รับดีมานด์ถุงมือยางพุ่ง|ปี/sp/ศรีตรังโกลฟส์/sp/มือ/sp/เพิ่มแตะ/sp/หมื่น/sp/ทะลัก/sp/ออเดอร์/sp/นิวไฮ/sp/ยนต์/sp/อุตสาหกรรม/sp/ยาง/sp/คาด/sp/ถุง/sp/ศรีตรัง/sp/มั่นใจ
 หุ้นสมาร์ทโฟน- ไอทีคึก  เก็งรับดีมาร์ทเปิดไอโฟนล่าสุด|คึกคัก/sp/หนี/sp/คาด/sp/โฟน/sp/สินค้า/sp/ไอโฟน/sp/การณ์/sp/พ้น/sp/รองรับ/sp/จี/sp/ตัว/sp/แอ๊ปเปิ้ล/sp/ฟ้องร้อง/sp/ผ่อนคลาย/sp/กระจาย
บล.กรุงศรี คาดหุ้นไทยวันนี้แกว่งตัวในกรอบ 1,285 - 1,300 จุด|ตัว/sp/แรง/sp/น้ำมัน/sp/ปี/sp/บล.กรุงศรี/sp/ต่ำ/sp/ดอกเบี้ย/sp/กดดัน/sp/เมือง/sp/อ่อน/sp/ระดับ/sp/จุด/sp/หุ้น/sp/เฟด/sp/แกว่ง
เงินบาท เปิดตลาดวันนี้ ทรงตัวที่ 31.14 บาทต่อดอลลาร์ |ตลาด/sp/ทุน/sp/ประชุม/sp/กำไร/sp/สกุล/sp/เสี่ยง/sp/แข็ง/sp/ค่า/sp/ฟื้น/sp/ตัว/sp/คาด/sp/เงินเอเชีย/sp/บา/sp/ทิศทาง/sp/เงิน
บสย.ห่วงหนี้เสียเอสเอ็มอี หลังก.ย.ส่อเพิ่ม2แสนล้าน|หนี้/sp/ฟื้นฟู/sp/บสย./sp/แสน/sp/พ้น/sp/พัก/sp/แนะ/sp/ล้มละลาย/sp/บาท/sp/ฉบับ/sp/เวลา/sp/ลูกหนี้/sp/ปี/sp/ประเมิน/sp/พุ่ง
OR พร้อมแล้ว |ลูก/sp/ยักษ์ใหญ่/sp/ตลาด/sp/ครึ่ง/sp/ปี/sp/ไอพีโอ/sp/ระลอก/sp/ท้อง/sp/ข่าว/sp/หุ้น/sp/บิ๊ก/sp/มาร์เก็ต/sp/การันตี/sp/สิ้นสุด/sp/สม่ำเสมอ
หุ้นBBLดิ่งพิษระดมทุน นักลงทุนผวาหนี้เสีย |หุ้น/sp/ทุน/sp/ขาย/sp/กังวล/sp/ฐาน/sp/เงิน/sp/หวัง/sp/ปัน/sp/เทียร์/sp/โบรกเกอร์/sp/ชั่วนิรันดร์/sp/เสริม/sp/แบงก์กรุงเทพ/sp/แห่/sp/ระดม
KBANKเตรียมนำหุ้นซื้อคืน23.93 ล้านหุ้น ลดทุนจดทะเบียน |หุ้น/sp/คืน/sp/ทะเบียน/sp/ลด/sp/เตรียม/sp/ก.ย./sp/เวลา/sp/ทุน/sp/ซื้อ/sp/ขาย/sp/สม่ำเสมอ/sp/โปรโมชั่น/sp/สู้/sp/ตลาดสินเชื่อ/sp/ท่วม
หุ้นไทย ภาคบ่าย ปิดตลาด 1,293.48 จุด บวก 7.30 จุด หรือ 0.57%|จุด/sp/น./sp/กรุงเทพ/sp/ธุรกิจ/sp/ซื้อขาย/sp/หลักทรัพย์/sp/ภาคบ่าย/sp/ก.ย./sp/ดัชนี/sp/ระดับ/sp/ซื้อ/sp/ล้าน/sp/เวลา/sp/มูลค่า/sp/บาท
TFG ยกเลิกโครงการซื้อหุ้นคืน หวังเก็บเงินสดตุนสภาพคล่อง|สด/sp/เงิน/sp/ขยาย/sp/จำนวน/sp/รองรับ/sp/เศรษฐกิจ/sp/ยกเลิก/sp/บาท/sp/ซื้อ/sp/คืน/sp/มูลค่า/sp/โครงการ/sp/ผันผวน/sp/ธุรกิจ/sp/ล้าน
ก.ล.ต.ร้องอัยการฟ้องผู้กระทำความผิด 3 ราย กรณีอินไซด์ซื้อหน่วยลงทุน UOB8TF |ทุน/sp/ซื้อขาย/sp/อาศัย/sp/บัญชี/sp/หน่วย/sp/ฟ้อง/sp/อัยการ/sp/รวมอสังหาริมทรัพย์/sp/ข้อมูล/sp/กอง/sp/พนักงาน/sp/บุคคล/sp/ซื้อ/sp/หลักทรัพย์/sp/กรณี
หุ้นไทย ภาคเช้า ปิดที่ 1,286.34 จุด บวก 0.16 จุด หรือ 0.01%|จุด/sp/มูลค่า/sp/บาท/sp/กรุงเทพ/sp/ธุรกิจ/sp/ซื้อขาย/sp/หลักทรัพย์/sp/ก.ย./sp/ดัชนี/sp/ซื้อ/sp/ล้าน/sp/น./sp/เวลา/sp/เช้า/sp/ขาย
ชริ้งเฟล็กซ์ จ่อขายไอพีโอ เผยรายได้-กำไรครึ่งปี 2563 โตสวนวิกฤติโควิด|ทุน/sp/ไฟ/sp/ไอพีโอ/sp/ขยาย/sp/ครึ่ง/sp/ชริ้งเฟล็กซ์/sp/จ่อ/sp/สวน/sp/วิกฤติ/sp/เงิน/sp/ลิ่ง/sp/บาท/sp/หุ้น/sp/แผน/sp/บริหาร
PROUDลั่นปี65พลิกกำไร จ่อโอนโครงการ3.5พันล.|อะราวด์/sp/กิจการ/sp/จ่อ/sp/อินเตอร์คอนติเนนตัล/sp/แย้ม/sp/ซุ่ม/sp/เจร/sp/จา/sp/อง/sp/มูลค่า/sp/เป้า/sp/เติบโต/sp/ซื้อ/sp/หนุน/sp/ล้าน
คปภ.คุมเข้มประกันจ่ายปันผล|จ่าย/sp/ธุรกิจ/sp/เงิน/sp/สั่ง/sp/ประกัน/sp/หนัก/sp/ลั่น/sp/สภาพ/sp/คล่อง/sp/ปัน/sp/กอง/sp/กระทบ/sp/ฉุด/sp/ย้ำ/sp/วิกฤติ
หุ้นไทย เวลา 10.07น. ดัชนีอยู่ที่ 1,286.11 จุด ลบ -0.07 จุด หรือ -0.01%|มูลค่า/sp/ก.ย./sp/ล้าน/sp/น./sp/บาท/sp/เวลา/sp/เช้า/sp/ดัชนี/sp/พุธ/sp/ออนไลน์/sp/หลักทรัพย์/sp/ลด/sp/ซื้อขาย/sp/ธุรกิจ/sp/ขาย
ธปท.อัตราแลกเปลี่ยนกลาง 37.4761 บาท/ยูโร (อ่อนค่า 0.0411 บาท/ยูโร)|อังคาร/sp/ถัวเฉลี่ย/sp/ระดับ/sp/ก.ย./sp/ธุรกิจ/sp/กรุงเทพ/sp/ออนไลน์/sp/ค่า/sp/บาท/sp/อัตรา/sp/เงิน/sp/ทำ/sp/ยูโร/sp/วันทำ/sp/ตลาดสินเชื่อ
ธปท.อัตราแลกเปลี่ยนกลาง 31.228 บาท/ดอลลาร์ (แข็งค่า 0.056 บาท/ดอลลาร์)|อังคาร/sp/เงิน/sp/ระดับ/sp/ก.ย./sp/ธุรกิจ/sp/กรุงเทพ/sp/ออนไลน์/sp/ดอลลาร์/sp/ค่า/sp/อัตรา/sp/อ้างอิง/sp/ธนาคารแห่งประเทศไทย/sp/ทำ/sp/บาท/sp/หมู
 ทิปโก้แอสฟัลท์ ปิดโรงกลั่น   สะเทือนราคา-กำไรหนักกว่าคาด|ชัดเจน/sp/หาย/sp/ราคา/sp/บริษัท/sp/โรง/sp/การณ์/sp/คาด/sp/ฟลอร์/sp/เหมาะสม/sp/กลั่น/sp/กระทบ/sp/มูลค่า/sp/ลบ/sp/สะท้อน/sp/เผชิญ
โบรกคาดหุ้นไทยแกว่งตัว1,275-1,295จุด |ตัว/sp/คาด/sp/ทุน/sp/เสี่ยง/sp/ตลาด/sp/ลด/sp/ดัชนี/sp/จุด/sp/ราคา/sp/ชุมนุม/sp/ติดตาม/sp/ประชุม/sp/ดัน/sp/กด/sp/อนุมัติ
PLANB คว้าสิทธิ์บริหารประโยชย์สมาคมฟุตบอลฯ ต่อเนื่องอีก 8 ปี|เสนอ/sp/บริหาร/sp/ตัว/sp/ต่อเนื่อง/sp/เผย/sp/ประโยชน์/sp/สิทธิ/sp/แทน/sp/ชนะ/sp/ยื่น/sp/ปี/sp/ผ่อนคลาย/sp/ท่วม/sp/สิ้นสุด/sp/สม่ำเสมอ
CIMBTหวังมาร์เก็ตแชร์ปีนี้แตะ30% ลุยออกตราสารอ้างอิงธอร์|เล็ง/sp/แท่น/sp/หวัง/sp/ครอง/sp/ตลาด/sp/บาท/sp/สินเชื่อ/sp/อนุพันธ์/sp/พัน/sp/มือ/sp/ปี/sp/กู้/sp/เงิน/sp/แบงก์/sp/หุ้น
อัญเชิญ คนดีเข้าคลัง|กระทรวงการคลัง/sp/รัฐมนตรี/sp/งาน/sp/แถม/sp/ไร้/sp/กล้า/sp/ครึ่ง/sp/ตำแหน่ง/sp/เดือน/sp/รู้/sp/ร้าง/sp/คดี/sp/ท่วม/sp/ยูเนี่ยน/sp/เท
เงินบาท เปิดตลาดวันนี้ อ่อนค่า ที่ 31.23บาทต่อดอลลาร์ |ทุน/sp/ต่อเนื่อง/sp/เทค/sp/ฟื้นตัว/sp/เงินเอเชีย/sp/ประเด็น/sp/เงิน/sp/หลัก/sp/หุ้น/sp/เศรษฐกิจ/sp/บาท/sp/จีน/sp/สัญญาณ/sp/แนวโน้ม/sp/เสี่ยง
BPPรุกหนักตปท. แผน 5 ปี ลงทุน 1แสนล้าน|ทุน/sp/จับตา/sp/กระทบ/sp/หุ้น/sp/ไฟฟ้า/sp/ระบาด/sp/โควิด/sp/โรง/sp/คน/sp/สถานการณ์/sp/ธุรกิจ/sp/ชิงไหว/sp/กระจาย/sp/โปรโมชั่น/sp/เค้ก
CRCลุยขยายฐานธุรกิจ ทุ่ม 1.2 หมื่นล้าน เทคโอเวอร์ COL ต่อยอดออนไลนน์|ประเมิน/sp/ธุรกิจ/sp/ทุ่ม/sp/งบ/sp/ออฟฟิศ/sp/เมท/sp/โบรกเกอร์/sp/ราว/sp/ปี/sp/เจ้าของ/sp/หนุน/sp/หวัง/sp/ยอด/sp/หมื่น/sp/ล้าน
อัตราแลกเปลี่ยนเงินตราต่างประเทศ (15 ก.ย.63)|แลกเปลี่ยน/sp/น./sp/เวลา/sp/กันยายน/sp/ประเทศ/sp/เงินตรา/sp/อัตรา/sp/คดี/sp/ตลาดสินเชื่อ/sp/ท่วม/sp/สิ้นสุด/sp/สม่ำเสมอ/sp/กระจาย/sp/ผ่อนคลาย/sp/ผัว
หุ้นไทย ภาคบ่าย ปิดตลาด 1,286.18 จุด บวก 13.84 จุด หรือ 1.09%|จุด/sp/บ่าย/sp/ล้าน/sp/บาท/sp/น./sp/เวลา/sp/ออนไลน์/sp/กรุงเทพ/sp/ธุรกิจ/sp/ซื้อขาย/sp/หลักทรัพย์/sp/ก.ย./sp/ดัชนี/sp/ระดับ/sp/ซื้อ
