title|word
SCBS ส่องผลประชุม FOMC ดันยีลด์ระยะยาวขยับ หนุนลงทุนสินทรัพย์เสี่ยง |.มุมมอง/sp/มุมมองเชิงบวก/sp/หนุนยิลด์/sp/ส่องประชุมเฟด/sp/เชิงบวกเศรษฐกิจ/sp/สหรัฐไตรมาสเฟด/sp/สหรัฐไตรมาส/sp/สหรัฐระยะสั้นฟื้น/sp/เฟดหนุน/sp/ลงทุนสินท
อัตราแลกเปลี่ยนเงินตราต่างประเทศ (17 ก.ย.63)|กันยายนเวลา/sp/กันยายนเวลาน./sp/วันที่กันยายน/sp/วันที่กันยายนเวลา/sp/อัตราแลกเปลี่ยนเงินตราต่างประเทศ/sp/อัตราแลกเปลี่ยนเงินตราต่างประเทศวันที่/sp/เงินตราต่างประเทศวันที่/sp/เงินตราต่างประเทศวันที่กันยายน/sp/เวลาน.
ก.ล.ต.หนุนนโยบาย ศบศ. หวังเสริมสภาพคล่องอสังหาฯและเอสเอ็มอี|ก.ล.ต.สนับสนุน/sp/อสังหาริมทรัพย์เตรียมขอความร่วมมือ/sp/ศ.เห็นชอบหลัก/sp/ศบศ./sp/ศบศ.เห็นชอบ/sp/สนับสนุนนโยบาย/sp/สนับสนุนนโยบายศบ/sp/หลักการปรับปรุง/sp/หลักการปรับปรุงเชื่อมโยง/sp/อสังหาริมทรัพย์เตรียม
หุ้นไทย ภาคบ่าย ปิดตลาด 1,284.40 จุด ลบ -9.08 จุด หรือ -0.70%|ก.ย.เวลา/sp/ลดลงจุด/sp/มูลค่าการซื้อขาย/sp/มูลค่าการซื้อขายล้าน/sp/ระดับจุด/sp/ระดับจุดลด/sp/ลงจุดมูลค่า/sp/ลงจุดมูลค่าการซื้อขาย/sp/ลดลงจุดมูลค่า/sp/พฤหัสบดีก.ย.
ไมโครลิสซิ่ง เคาะขายไอพีโอ 2.65 บาท เปิดจอง21-23 ก.ย.- เข้าเทรด1ต.ค.|ก.ย.เทรด/sp/ลิส/sp/ไอพีโอ/sp/ไมโครลิส/sp/ไมโครลิ/sp/เทรดต.ค./sp/เคาะราคาขายไอ/sp/เคาะราคาขาย/sp/หุ้นจองซื้อ/sp/หุ้นจอง
BAY ตั้งเป้า ครองอันดับหนึ่ง กวาดลูกค้าบริษัทข้ามชาติ|กรุงศรีตอกย้ำ/sp/ลูกค้าบริษัทข้ามชาตินำเสนอ/sp/บริษัทญี่ปุ่นไทย/sp/บริษัทข้ามชาตินำเสนอ/sp/บริษัทข้ามชาตินำเสนอผลิตภัณฑ์/sp/ผลิตภัณฑ์บริการ/sp/ผลิตภัณฑ์บริการทางการเงิน/sp/พันธมิตรธุรกิจ/sp/พันธมิตรธุรกิจอันดับ/sp/ลูกค้าบริษัทข้ามชาติ
บัตรฯกรุงศรีอัดโปรแรงครึ่งปีหลัง กระตุ้นยอดใช้จ่าย2พันลบ.|ยอดใช้จ่าย/sp/กระตุ้นยอด/sp/เศรษฐกิจซบเซา/sp/แบ่งจ่าย/sp/แคมเปญล้านบาท/sp/แคมเปญล้าน/sp/แคมเปญกระตุ้นยอด/sp/แคมเปญกระตุ้น/sp/เศรษฐกิจซบเซาตั้งเป้า/sp/เดือนใช้จ่ายบัตร
หุ้นไทย ภาคเช้า ปิดที่ 1,289.53 จุด ลบ -3.95 จุด หรือ -0.31%|ก.ย.เวลา/sp/พฤหัสบดีก.ย.เวลา/sp/เวลาน./sp/เช้าพฤหัสบดีก.ย./sp/เช้าพฤหัสบดี/sp/ออนไลน์การซื้อขายหลักทรัพย์/sp/ออนไลน์การซื้อขาย/sp/หลักทรัพย์เช้าพฤหัสบดี/sp/หลักทรัพย์เช้า/sp/ล้านบาท
คลังเผยมาตรการคนละครึ่งเริ่มใช้23ต.ค.นี้​ |คนละครึ่ง/sp/บุคคลทั่วไป/sp/มาตรการคนละ/sp/มาตรการคนละครึ่ง/sp/รัฐสมทบ/sp/รัฐสมทบบาท/sp/รายละเอียดมาตรการ/sp/รายละเอียดมาตรการคนละ/sp/ลงทะเบียนต.ค./sp/ลงทะเบียนต.ค.ต.ค.
คลังปิดช่องร้านสะดวกซื้อเข้าร่วมมาตรการคนละครึ่ง|คนละครึ่ง/sp/หน้าช่อง/sp/ร้านค้ารายย่อยได้ประโยชน์/sp/สรุปมาตรการ/sp/สรุปมาตรการคนละ/sp/สะดวกซื้อ/sp/สะดวกซื้อเข้าร่วม/sp/สัปดาห์เสนอ/sp/สัปดาห์เสนอครม./sp/หน้าช่องร้าน
 ธปท.คลอด สินเชื่อส่วนบุคคลดิจิทัล กำหนดวงเงินไม่เกิน2หมื่นบ. ดอก25% |กู้สินเชื่อ/sp/รายได้ประจำพิสูจน์/sp/รายได้เข้าถึงสืน/sp/วงเงินหมื่น/sp/วงเงินหมื่นบาท/sp/สินเชื่อส่วนบุคคล/sp/สินเชื่อส่วนบุคคลดิจิทัล/sp/สืนเชื่อได้/sp/ส่วนบุคคลดิจิทัล/sp/ส่วนบุคคลดิจิทัลวงเงิน
ธนารักษ์เปิดจองเหรียญพระคลังรุ่นใหม่1พ.ย.นี้|บาทเหรียญ/sp/คลังมหา/sp/สมบัติรุ่นวันที่/sp/รักษ์เตรียมจอง/sp/ราคาทองคำ/sp/ราคาทองคำหมื่น/sp/รุ่นวันที่/sp/รุ่นวันที่พ.ย./sp/วันที่พ.ย./sp/วันที่พ.ย.ผลิต
ธปท.อัตราแลกเปลี่ยนกลาง 31.172 บาท/ดอลลาร์ (แข็งค่า 0.056 บาท/ดอลลาร์)|ก.ย.ระดับ/sp/พุธก.ย.ระดับ/sp/อ้างอิงค่าเงินบาท/sp/อัตราอ้างอิงค่าเงินบาท/sp/อัตราอ้างอิง/sp/ออนไลน์อัตราอ้างอิง/sp/ออนไลน์อัตรา/sp/วันทำการพุธก.ย./sp/วันทำการพุธ/sp/ระดับบาทดอลลาร์
ธปท.อัตราแลกเปลี่ยนกลาง 37.3078 บาท/ยูโร (แข็งค่า 0.1683 บาท/ยูโร)|ก.ย.ระดับ/sp/พุธก.ย./sp/อัตราถัวเฉลี่ย/sp/ออนไลน์อัตราถัวเฉลี่ย/sp/ออนไลน์อัตรา/sp/วันทำการพุธก.ย./sp/วันทำการพุธ/sp/ระดับบาทยูโร/sp/ระดับบาท/sp/ยูโรบาทวันทำการ
หุ้นไทย เวลา 10.26น. ดัชนีอยู่ที่ 1,288.29 จุด ลบ -5.19 จุด หรือ -0.40%|ก.ย.ดัชนี/sp/พฤหัสบดีก.ย.ดัชนี/sp/เวลาน./sp/เช้าพฤหัสบดีก.ย./sp/เช้าพฤหัสบดี/sp/ออนไลน์เวลาน./sp/ออนไลน์เวลา/sp/หลักทรัพย์เช้าพฤหัสบดี/sp/หลักทรัพย์เช้า/sp/ล้านบาท
